ID,ID_inline,Plant,Repetition,Concentration,Shoot_length_1,Shoot_length_2,Shoot_length_3,Shoot_length_4,Shoot_length_5,Shoot_length_6,Shoot_length_8,Shoot_length_10,Shoot_length_11,Shoot_length_14,germination_1,germination_2,germination_3,germination_4,germination_5,germination_6,germination_8,germination_10,germination_11,germination_14
175,15,jeczmien,1,12.5,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,no,no,no,no,yes,no,no,no,no,no
176,16,jeczmien,1,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
177,17,jeczmien,1,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
178,18,jeczmien,1,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
179,19,jeczmien,1,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
180,20,jeczmien,1,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
181,1,jeczmien,2,12.5,0.00,0.00,0.10,0.60,0.80,1.00,2.00,5.00,6.00,8.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
182,2,jeczmien,2,12.5,0.00,0.00,0.10,0.60,0.80,1.00,2.00,3.00,6.00,9.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
183,3,jeczmien,2,12.5,0.00,0.00,0.10,0.60,0.80,1.00,2.00,1.50,6.00,12.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
184,4,jeczmien,2,12.5,0.00,0.00,0.10,0.60,0.80,0.00,1.00,1.50,4.00,11.00,no,no,yes,yes,yes,no,yes,yes,yes,yes
185,5,jeczmien,2,12.5,0.00,0.00,0.00,0.60,0.60,0.00,1.00,1.50,1.00,1.00,no,no,no,yes,yes,no,yes,yes,yes,yes
186,6,jeczmien,2,12.5,0.00,0.00,0.00,0.60,0.60,0.00,0.00,1.00,0.00,0.00,no,no,no,yes,yes,no,no,yes,no,no
187,7,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.60,0.00,0.00,1.00,0.00,0.00,no,no,no,no,yes,no,no,yes,no,no
188,8,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,no,no,no,no,no,no,no,yes,no,no
189,9,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,no,no,no,no,no,no,no,yes,no,no
190,10,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,no,no,no,no,no,no,no,yes,no,no
191,11,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,no,no,no,no,no,no,no,yes,no,no
192,12,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,no,no,no,no,no,no,no,yes,no,no
193,13,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
194,14,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
195,15,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
196,16,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
197,17,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
198,18,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
199,19,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
200,20,jeczmien,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
201,1,jeczmien,1,6.25,0.00,0.00,0.10,1.00,2.00,3.00,7.00,12.00,14.00,19.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
202,2,jeczmien,1,6.25,0.00,0.00,0.10,1.00,2.00,3.00,6.50,10.00,11.00,16.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
203,3,jeczmien,1,6.25,0.00,0.00,0.10,1.00,2.00,3.00,6.50,6.00,9.00,11.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
204,4,jeczmien,1,6.25,0.00,0.00,0.10,1.00,2.00,2.00,5.50,11.00,11.00,13.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
205,5,jeczmien,1,6.25,0.00,0.00,0.10,0.30,1.00,2.00,5.50,8.00,10.00,13.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
206,6,jeczmien,1,6.25,0.00,0.00,0.10,0.30,1.00,2.00,5.50,8.00,6.00,14.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
207,7,jeczmien,1,6.25,0.00,0.00,0.10,0.30,1.00,2.00,4.50,7.00,12.00,20.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
208,8,jeczmien,1,6.25,0.00,0.00,0.10,0.30,1.00,2.00,4.00,9.00,10.00,8.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
209,9,jeczmien,1,6.25,0.00,0.00,0.10,0.30,0.20,1.00,4.00,9.50,6.00,14.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
210,10,jeczmien,1,6.25,0.00,0.00,0.10,0.30,0.20,1.00,2.00,4.50,12.00,13.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
211,11,jeczmien,1,6.25,0.00,0.00,0.00,0.30,0.20,0.00,1.00,0.00,1.00,2.00,no,no,no,yes,yes,no,yes,no,yes,yes
212,12,jeczmien,1,6.25,0.00,0.00,0.00,0.30,0.20,0.00,0.00,0.00,0.00,1.00,no,no,no,yes,yes,no,no,no,no,yes
213,13,jeczmien,1,6.25,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,1.00,no,no,no,no,yes,no,no,no,no,yes
214,14,jeczmien,1,6.25,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,no,no,no,no,yes,no,no,no,no,no
215,15,jeczmien,1,6.25,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,no,no,no,no,yes,no,no,no,no,no
216,16,jeczmien,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
217,17,jeczmien,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
218,18,jeczmien,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
219,19,jeczmien,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
220,20,jeczmien,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
221,1,jeczmien,2,6.25,0.00,0.00,0.10,2.00,3.00,2.00,6.50,10.00,11.00,16.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
222,2,jeczmien,2,6.25,0.00,0.00,0.10,0.70,2.00,2.00,5.50,9.00,11.00,14.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
223,3,jeczmien,2,6.25,0.00,0.00,0.10,0.70,1.00,2.00,4.50,8.00,9.00,14.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
224,4,jeczmien,2,6.25,0.00,0.00,0.10,0.50,1.00,2.00,3.00,7.00,9.00,12.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
225,5,jeczmien,2,6.25,0.00,0.00,0.10,0.50,1.00,1.00,3.00,5.00,7.00,6.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
226,6,jeczmien,2,6.25,0.00,0.00,0.10,0.50,0.10,1.00,1.50,4.00,6,12.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
227,7,jeczmien,2,6.25,0.00,0.00,0.10,0.50,0.10,0.00,1.50,2.00,3.00,6.50,no,no,yes,yes,yes,no,yes,yes,yes,yes
228,8,jeczmien,2,6.25,0.00,0.00,0.10,0.50,0.10,0.00,0.00,0.00,0.00,0.00,no,no,yes,yes,yes,no,no,no,no,no
229,9,jeczmien,2,6.25,0.00,0.00,0.10,0.50,0.10,0.00,0.00,0.00,0.00,0.00,no,no,yes,yes,yes,no,no,no,no,no
230,10,jeczmien,2,6.25,0.00,0.00,0.10,0.50,0.10,0.00,0.00,0.00,0.00,0.00,no,no,yes,yes,yes,no,no,no,no,no
231,11,jeczmien,2,6.25,0.00,0.00,0.10,0.50,0.10,0.00,0.00,0.00,0.00,0.00,no,no,yes,yes,yes,no,no,no,no,no
232,12,jeczmien,2,6.25,0.00,0.00,0.10,0.50,0.10,0.00,0.00,0.00,0.00,0.00,no,no,yes,yes,yes,no,no,no,no,no
233,13,jeczmien,2,6.25,0.00,0.00,0.00,0.50,0.10,0.00,0.00,0.00,0.00,0.00,no,no,no,yes,yes,no,no,no,no,no
234,14,jeczmien,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
235,15,jeczmien,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
236,16,jeczmien,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
237,17,jeczmien,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
238,18,jeczmien,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
239,19,jeczmien,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
240,20,jeczmien,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
241,1,jeczmien,1,3.125,0.00,0.10,0.50,1.00,2.00,4.00,9.00,15.00,15.00,20.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
242,2,jeczmien,1,3.125,0.00,0.10,0.10,1.00,2.00,4.00,9.00,13.00,14.00,14.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
243,3,jeczmien,1,3.125,0.00,0.10,0.10,1.00,2.00,4.00,8.00,8.50,11.00,13.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
244,4,jeczmien,1,3.125,0.00,0.10,0.10,1.00,2.00,4.00,8.00,6.00,15.50,19.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
245,5,jeczmien,1,3.125,0.00,0.10,0.10,1.00,2.00,3.00,6.00,12.00,11.00,12.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
246,6,jeczmien,1,3.125,0.00,0.00,0.10,1.00,2.00,3.00,6.00,4.00,12.00,20.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
247,7,jeczmien,1,3.125,0.00,0.00,0.10,1.00,1.00,3.00,4.50,2.50,11.00,2.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
248,8,jeczmien,1,3.125,0.00,0.00,0.10,1.00,1.00,2.00,5.00,1.00,10.00,0.00,no,no,yes,yes,yes,yes,yes,yes,yes,no
249,9,jeczmien,1,3.125,0.00,0.00,0.10,1.00,1.00,2.00,5.00,0.00,5.00,0.00,no,no,yes,yes,yes,yes,yes,no,yes,no
250,10,jeczmien,1,3.125,0.00,0.00,0.10,1.00,1.00,1.00,2.00,0.00,5.00,0.00,no,no,yes,yes,yes,yes,yes,no,yes,no
251,11,jeczmien,1,3.125,0.00,0.00,0.10,0.50,0.20,1.00,2.00,0.00,4.00,0.00,no,no,yes,yes,yes,yes,yes,no,yes,no
252,12,jeczmien,1,3.125,0.00,0.00,0.10,0.50,0.20,1.00,0.00,0.00,3.00,0.00,no,no,yes,yes,yes,yes,no,no,yes,no
253,13,jeczmien,1,3.125,0.00,0.00,0.10,0.50,0.20,0.00,0.00,0.00,3.00,0.00,no,no,yes,yes,yes,no,no,no,yes,no
254,14,jeczmien,1,3.125,0.00,0.00,0.10,0.50,0.00,0.00,0.00,0.00,2.00,0.00,no,no,yes,yes,no,no,no,no,yes,no
255,15,jeczmien,1,3.125,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,yes,no,no,no,no,no,no
256,16,jeczmien,1,3.125,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,yes,no,no,no,no,no,no
257,17,jeczmien,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
258,18,jeczmien,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
259,19,jeczmien,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
260,20,jeczmien,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
261,1,jeczmien,2,3.125,0.00,0.00,0.10,2.00,4.00,6.00,10.50,13.50,17.00,19.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
262,2,jeczmien,2,3.125,0.00,0.00,0.10,2.00,4.00,6.00,10.50,12.00,15.00,9.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
263,3,jeczmien,2,3.125,0.00,0.00,0.10,1.00,3.00,5.00,8.00,11.00,12.00,11.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
264,4,jeczmien,2,3.125,0.00,0.00,0.10,1.00,2.00,3.00,6.00,9.00,10.00,13.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
265,5,jeczmien,2,3.125,0.00,0.00,0.10,1.00,1.00,1.00,2.00,9.00,14.00,14.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
266,6,jeczmien,2,3.125,0.00,0.00,0.10,0.50,1.00,1.00,2.00,9.00,6.00,11.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
267,7,jeczmien,2,3.125,0.00,0.00,0.10,0.50,0.40,0.00,1.00,9.00,2.00,15.00,no,no,yes,yes,yes,no,yes,yes,yes,yes
268,8,jeczmien,2,3.125,0.00,0.00,0.10,0.50,0.40,0.00,1.00,9.00,0.00,18.00,no,no,yes,yes,yes,no,yes,yes,no,yes
269,9,jeczmien,2,3.125,0.00,0.00,0.10,0.50,0.40,0.00,0.00,10.00,0.00,19.00,no,no,yes,yes,yes,no,no,yes,no,yes
270,10,jeczmien,2,3.125,0.00,0.00,0.00,0.50,0.00,0.00,0.00,2.00,0.00,12.00,no,no,no,yes,no,no,no,yes,no,yes
271,11,jeczmien,2,3.125,0.00,0.00,0.00,0.50,0.00,0.00,0.00,4.00,0.00,16.00,no,no,no,yes,no,no,no,yes,no,yes
272,12,jeczmien,2,3.125,0.00,0.00,0.00,0.50,0.00,0.00,0.00,3.50,0.00,16.00,no,no,no,yes,no,no,no,yes,no,yes
273,13,jeczmien,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,5.00,no,no,no,no,no,no,no,yes,no,yes
274,14,jeczmien,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,5.00,no,no,no,no,no,no,no,yes,no,yes
275,15,jeczmien,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.50,no,no,no,no,no,no,no,yes,no,yes
276,16,jeczmien,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,2.00,no,no,no,no,no,no,no,yes,no,yes
277,17,jeczmien,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
278,18,jeczmien,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
279,19,jeczmien,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
280,20,jeczmien,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
281,1,jeczmien,1,1.5625,0.00,0.10,0.10,1.00,3.00,5.00,10.00,12.00,15.00,18.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
282,2,jeczmien,1,1.5625,0.00,0.10,0.10,1.00,3.00,5.00,10.00,13.00,16.00,17.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
283,3,jeczmien,1,1.5625,0.00,0.10,0.10,1.00,3.00,5.00,10.00,17.50,19.00,19.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
284,4,jeczmien,1,1.5625,0.00,0.10,0.10,1.00,3.00,5.00,10.00,9.50,14.50,16.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
285,5,jeczmien,1,1.5625,0.00,0.00,0.10,1.00,3.00,5.00,10.00,12.00,15.00,16.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
286,6,jeczmien,1,1.5625,0.00,0.00,0.10,1.00,2.00,4.00,10.00,11.00,11.00,18.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
287,7,jeczmien,1,1.5625,0.00,0.00,0.10,1.00,2.00,4.00,10.00,12.00,9.00,16.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
288,8,jeczmien,1,1.5625,0.00,0.00,0.10,0.30,2.00,4.00,10.00,12.00,18.00,19.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
289,9,jeczmien,1,1.5625,0.00,0.00,0.10,0.30,2.00,4.00,10.00,13.00,18.00,13.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
290,10,jeczmien,1,1.5625,0.00,0.00,0.10,0.30,1.00,3.00,10.00,12.50,17.00,11.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
291,11,jeczmien,1,1.5625,0.00,0.00,0.00,0.30,0.50,2.00,9.00,6.00,15.00,20.00,no,no,no,yes,yes,yes,yes,yes,yes,yes
292,12,jeczmien,1,1.5625,0.00,0.00,0.00,0.30,0.00,1.00,7.00,0.00,13.50,0.00,no,no,no,yes,no,yes,yes,no,yes,no
293,13,jeczmien,1,1.5625,0.00,0.00,0.00,0.30,0.00,0.00,6.00,0.00,14.50,0.00,no,no,no,yes,no,no,yes,no,yes,no
294,14,jeczmien,1,1.5625,0.00,0.00,0.00,0.30,0.00,0.00,6.00,0.00,8.00,0.00,no,no,no,yes,no,no,yes,no,yes,no
295,15,jeczmien,1,1.5625,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,yes,no,no,no,no,no,no
296,16,jeczmien,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
297,17,jeczmien,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
298,18,jeczmien,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
299,19,jeczmien,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
300,20,jeczmien,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
301,1,jeczmien,2,1.5625,0.00,0.00,0.10,2.00,5.00,7.00,13.00,14.00,16.00,17.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
302,2,jeczmien,2,1.5625,0.00,0.00,0.10,2.00,4.00,5.00,10.00,8.50,15.50,15.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
303,3,jeczmien,2,1.5625,0.00,0.00,0.10,2.00,4.00,5.00,10.00,8.50,10.00,7.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
304,4,jeczmien,2,1.5625,0.00,0.00,0.10,1.00,4.00,5.00,10.00,8.50,14.50,18.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
305,5,jeczmien,2,1.5625,0.00,0.00,0.10,1.00,4.00,5.00,10.00,11.00,16.50,16.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
306,6,jeczmien,2,1.5625,0.00,0.00,0.10,1.00,3.00,5.00,10.00,12.00,14.00,18.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
307,7,jeczmien,2,1.5625,0.00,0.00,0.10,1.00,3.00,5.00,10.00,13.00,10.00,15.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
308,8,jeczmien,2,1.5625,0.00,0.00,0.10,1.00,3.00,5.00,8.50,13.00,16.40,20.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
309,9,jeczmien,2,1.5625,0.00,0.00,0.10,1.00,3.00,5.00,8.50,14.00,0.00,20.00,no,no,yes,yes,yes,yes,yes,yes,no,yes
310,10,jeczmien,2,1.5625,0.00,0.00,0.10,1.00,3.00,4.00,5.00,14.00,0.00,17.50,no,no,yes,yes,yes,yes,yes,yes,no,yes
311,11,jeczmien,2,1.5625,0.00,0.00,0.10,0.30,2.00,2.00,0.00,14.00,0.00,15.00,no,no,yes,yes,yes,yes,no,yes,no,yes
312,12,jeczmien,2,1.5625,0.00,0.00,0.10,0.30,1.00,1.00,0.00,0.00,0.00,0.00,no,no,yes,yes,yes,yes,no,no,no,no
313,13,jeczmien,2,1.5625,0.00,0.00,0.10,0.30,0.00,0.00,0.00,0.00,0.00,0.00,no,no,yes,yes,no,no,no,no,no,no
314,14,jeczmien,2,1.5625,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,yes,no,no,no,no,no,no,no
315,15,jeczmien,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
316,16,jeczmien,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
317,17,jeczmien,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
318,18,jeczmien,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
319,19,jeczmien,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
320,20,jeczmien,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
