ID,ID_inline,Plant,Repetition,Concentration,Shoot_length_1,Shoot_length_2,Shoot_length_3,Shoot_length_4,Shoot_length_5,Shoot_length_6,Shoot_length_8,Shoot_length_10,Shoot_length_11,Shoot_length_14,germination_1,germination_2,germination_3,germination_4,germination_5,germination_6,germination_8,germination_10,germination_11,germination_14
190,10,burak,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.50,no,no,no,no,no,no,no,no,yes,yes
191,11,burak,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,no,no,no,no,no,no,no,no,no,yes
192,12,burak,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,no,no,no,no,no,no,no,no,no,yes
193,13,burak,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,no,no,no,no,no,no,no,no,no,yes
194,14,burak,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
195,15,burak,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
196,16,burak,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
197,17,burak,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
198,18,burak,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
199,19,burak,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
200,20,burak,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
201,1,burak,1,6.25,0.00,0.00,1.00,1.50,1.60,4.00,5.00,4.00,5.00,5.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
202,2,burak,1,6.25,0.00,0.00,1.00,1.50,1.60,4.00,5.00,3.50,4.00,4.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
203,3,burak,1,6.25,0.00,0.00,1.00,1.00,1.60,3.00,5.00,3.50,4.00,4.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
204,4,burak,1,6.25,0.00,0.00,0.50,1.00,1.60,3.00,4.50,3.50,4.00,4.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
205,5,burak,1,6.25,0.00,0.00,0.50,1.00,1.60,2.50,4.50,3.50,4.00,4.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
206,6,burak,1,6.25,0.00,0.00,0.50,0.50,1.60,2.50,4.50,3.50,4.00,3.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
207,7,burak,1,6.25,0.00,0.00,0.50,0.50,1.00,2.50,4.50,3.50,4.00,3.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
208,8,burak,1,6.25,0.00,0.00,0.00,0.50,1.00,2.00,3.00,3.50,3.00,2.50,no,no,no,yes,yes,yes,yes,yes,yes,yes
209,9,burak,1,6.25,0.00,0.00,0.00,0.50,1.00,2.00,3.00,3.00,3.00,2.50,no,no,no,yes,yes,yes,yes,yes,yes,yes
210,10,burak,1,6.25,0.00,0.00,0.00,0.50,1.00,2.00,3.00,3.00,2.00,3.00,no,no,no,yes,yes,yes,yes,yes,yes,yes
211,11,burak,1,6.25,0.00,0.00,0.00,0.50,1.00,2.00,3.00,3.00,2.00,2.50,no,no,no,yes,yes,yes,yes,yes,yes,yes
212,12,burak,1,6.25,0.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00,1.50,4.00,no,no,no,no,no,yes,yes,yes,yes,yes
213,13,burak,1,6.25,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.50,4.00,no,no,no,no,no,yes,yes,yes,yes,yes
214,14,burak,1,6.25,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.50,3.50,no,no,no,no,no,yes,yes,yes,yes,yes
215,15,burak,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,3.50,no,no,no,no,no,no,yes,yes,no,yes
216,16,burak,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,3.50,no,no,no,no,no,no,yes,yes,no,yes
217,17,burak,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,4.00,no,no,no,no,no,no,yes,yes,no,yes
218,18,burak,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,no,no,no,no,no,no,no,no,no,yes
219,19,burak,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,no,no,no,no,no,no,no,no,no,yes
220,20,burak,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,no,no,no,no,no,no,no,no,no,yes
221,1,burak,2,6.25,0.00,0.00,1.00,2.00,2.00,4.00,4.50,5.00,5.00,5.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
222,2,burak,2,6.25,0.00,0.00,1.00,1.50,2.00,4.00,4.50,4.50,5.00,5.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
223,3,burak,2,6.25,0.00,0.00,1.00,1.00,2.00,3.00,4.50,4.50,5.00,5.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
224,4,burak,2,6.25,0.00,0.00,1.00,1.00,1.50,3.00,4.50,4.50,3.60,4.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
225,5,burak,2,6.25,0.00,0.00,0.00,1.00,1.50,3.00,3.50,4.50,3.60,4.00,no,no,no,yes,yes,yes,yes,yes,yes,yes
226,6,burak,2,6.25,0.00,0.00,0.00,0.00,1.50,2.00,3.50,3.50,3.60,4.00,no,no,no,no,yes,yes,yes,yes,yes,yes
227,7,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,2.00,3.50,3.50,3.60,4.50,no,no,no,no,no,yes,yes,yes,yes,yes
228,8,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,2.00,1.50,3.50,3.60,4.50,no,no,no,no,no,yes,yes,yes,yes,yes
229,9,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,1.00,1.50,3.50,3.60,3.50,no,no,no,no,no,yes,yes,yes,yes,yes
230,10,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,1.00,1.50,3.50,3.60,3.50,no,no,no,no,no,yes,yes,yes,yes,yes
231,11,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,1.50,1.60,3.60,3.50,no,no,no,no,no,no,yes,yes,yes,yes
232,12,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,1.50,1.60,2.00,3.00,no,no,no,no,no,no,yes,yes,yes,yes
233,13,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,no,no,no,no,no,no,no,no,no,yes
234,14,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
235,15,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
236,16,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
237,17,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
238,18,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
239,19,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
240,20,burak,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
241,1,burak,1,3.125,0.00,0.00,1.00,1.00,1.50,3.50,5.00,6.00,6.00,6.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
242,2,burak,1,3.125,0.00,0.00,0.50,1.00,1.50,3.50,5.00,5.00,6.00,6.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
243,3,burak,1,3.125,0.00,0.00,0.50,1.00,1.50,3.50,5.00,5.00,5.00,5.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
244,4,burak,1,3.125,0.00,0.00,0.50,1.00,1.00,2.50,4.00,4.00,4.00,4.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
245,5,burak,1,3.125,0.00,0.00,0.50,1.00,0.00,2.50,4.00,4.00,4.00,4.00,no,no,yes,yes,no,yes,yes,yes,yes,yes
246,6,burak,1,3.125,0.00,0.00,0.00,0.10,0.00,2.50,3.00,4.00,4.00,4.00,no,no,no,yes,no,yes,yes,yes,yes,yes
247,7,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,1.50,3.00,3.00,4.00,4.00,no,no,no,no,no,yes,yes,yes,yes,yes
248,8,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,1.50,3.00,3.00,4.00,3.50,no,no,no,no,no,yes,yes,yes,yes,yes
249,9,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,1.50,3.00,3.00,2.00,3.50,no,no,no,no,no,yes,yes,yes,yes,yes
250,10,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,1.50,3.00,3.00,2.00,3.00,no,no,no,no,no,yes,yes,yes,yes,yes
251,11,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,1.50,1.00,1.00,1.50,1.60,no,no,no,no,no,yes,yes,yes,yes,yes
252,12,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.50,1.60,no,no,no,no,no,yes,yes,yes,yes,yes
253,13,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.60,no,no,no,no,no,yes,yes,yes,yes,yes
254,14,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,no,no,no,no,no,no,no,no,no,yes
255,15,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,no,no,no,no,no,no,no,no,no,yes
256,16,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,no,no,no,no,no,no,no,no,no,yes
257,17,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
258,18,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
259,19,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
260,20,burak,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
261,1,burak,2,3.125,0.00,0.00,1.00,1.50,3.00,0.00,6.50,7.00,7.00,6.00,no,no,yes,yes,yes,no,yes,yes,yes,yes
262,2,burak,2,3.125,0.00,0.00,1.00,1.50,3.00,0.00,5.00,6.50,6.00,4.00,no,no,yes,yes,yes,no,yes,yes,yes,yes
263,3,burak,2,3.125,0.00,0.00,1.00,1.50,3.00,0.00,5.00,6.50,6.00,4.00,no,no,yes,yes,yes,no,yes,yes,yes,yes
264,4,burak,2,3.125,0.00,0.00,0.70,1.50,3.00,0.00,1.00,4.00,4.00,4.00,no,no,yes,yes,yes,no,yes,yes,yes,yes
265,5,burak,2,3.125,0.00,0.00,0.70,1.50,1.50,0.00,4.50,4.00,4.00,4.50,no,no,yes,yes,yes,no,yes,yes,yes,yes
266,6,burak,2,3.125,0.00,0.00,0.70,1.50,1.50,0.00,4.50,4.00,4.00,4.50,no,no,yes,yes,yes,no,yes,yes,yes,yes
267,7,burak,2,3.125,0.00,0.00,0.50,1.50,1.50,0.00,4.50,4.00,4.00,4.50,no,no,yes,yes,yes,no,yes,yes,yes,yes
268,8,burak,2,3.125,0.00,0.00,0.00,0.50,1.50,0.00,4.50,3.50,4.00,5.00,no,no,no,yes,yes,no,yes,yes,yes,yes
269,9,burak,2,3.125,0.00,0.00,0.00,0.10,1.50,0.00,4.50,3.50,4.00,4.00,no,no,no,yes,yes,no,yes,yes,yes,yes
270,10,burak,2,3.125,0.00,0.00,0.00,0.00,1.50,0.00,4.50,3.50,4.00,2.50,no,no,no,no,yes,no,yes,yes,yes,yes
271,11,burak,2,3.125,0.00,0.00,0.00,0.00,1.00,0.00,4.50,3.50,4.00,2.50,no,no,no,no,yes,no,yes,yes,yes,yes
272,12,burak,2,3.125,0.00,0.00,0.00,0.00,1.00,0.00,4.00,3.50,4.00,3.50,no,no,no,no,yes,no,yes,yes,yes,yes
273,13,burak,2,3.125,0.00,0.00,0.00,0.00,1.00,0.00,4.00,2.50,4.00,5.00,no,no,no,no,yes,no,yes,yes,yes,yes
274,14,burak,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.50,4.00,3.00,no,no,no,no,no,no,yes,yes,yes,yes
275,15,burak,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,2.50,2.50,4.00,2.00,no,no,no,no,no,no,yes,yes,yes,yes
276,16,burak,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,2.50,2.50,4.50,2.00,no,no,no,no,no,no,yes,yes,yes,yes
277,17,burak,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,2.50,1.50,2.00,4.00,no,no,no,no,no,no,yes,yes,yes,yes
278,18,burak,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,2.50,1.50,2.00,3.00,no,no,no,no,no,no,yes,yes,yes,yes
279,19,burak,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,2.50,1.50,1.00,3.00,no,no,no,no,no,no,yes,yes,yes,yes
280,20,burak,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,2.50,1.00,1.00,2.00,no,no,no,no,no,no,yes,yes,yes,yes
281,1,burak,1,1.5625,0.00,0.00,1.00,2.00,4.00,4.00,5.00,4.50,6.00,6.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
282,2,burak,1,1.5625,0.00,0.00,1.00,1.50,2.00,4.00,5.00,4.50,6.00,5.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
283,3,burak,1,1.5625,0.00,0.00,1.00,1.00,2.00,3.00,5.00,4.50,5.00,4.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
284,4,burak,1,1.5625,0.00,0.00,0.00,1.00,1.50,3.00,5.00,6.00,5.00,4.00,no,no,no,yes,yes,yes,yes,yes,yes,yes
285,5,burak,1,1.5625,0.00,0.00,0.00,1.00,1.50,3.00,6.00,2.00,4.50,4.00,no,no,no,yes,yes,yes,yes,yes,yes,yes
286,6,burak,1,1.5625,0.00,0.00,0.00,1.00,1.50,3.00,6.00,3.00,4.50,4.00,no,no,no,yes,yes,yes,yes,yes,yes,yes
287,7,burak,1,1.5625,0.00,0.00,0.00,0.50,1.50,2.50,6.00,4.50,4.50,3.50,no,no,no,yes,yes,yes,yes,yes,yes,yes
288,8,burak,1,1.5625,0.00,0.00,0.00,0.00,1.00,1.00,4.00,4.50,4.00,5.00,no,no,no,no,yes,yes,yes,yes,yes,yes
289,9,burak,1,1.5625,0.00,0.00,0.00,0.00,1.00,1.00,4.00,3.00,4.00,3.50,no,no,no,no,yes,yes,yes,yes,yes,yes
290,10,burak,1,1.5625,0.00,0.00,0.00,0.00,0.00,1.00,4.00,3.00,4.00,3.50,no,no,no,no,no,yes,yes,yes,yes,yes
291,11,burak,1,1.5625,0.00,0.00,0.00,0.00,0.00,1.00,4.00,3.00,3.50,2.50,no,no,no,no,no,yes,yes,yes,yes,yes
292,12,burak,1,1.5625,0.00,0.00,0.00,0.00,0.00,1.00,2.00,4.00,3.50,2.50,no,no,no,no,no,yes,yes,yes,yes,yes
293,13,burak,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5.00,3.50,3.00,no,no,no,no,no,no,yes,yes,yes,yes
294,14,burak,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.50,1.50,no,no,no,no,no,no,yes,no,yes,yes
295,15,burak,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.50,1.50,no,no,no,no,no,no,yes,no,yes,yes
296,16,burak,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,no,no,no,no,no,no,no,no,yes,no
297,17,burak,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,no,no,no,no,no,no,no,no,yes,no
298,18,burak,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
299,19,burak,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
300,20,burak,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
301,1,burak,2,1.5625,0.00,0.00,1.00,1.50,3.00,4.00,6.00,3.00,5.50,5.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
302,2,burak,2,1.5625,0.00,0.00,1.00,1.50,3.00,3.00,4.00,3.00,5.50,4.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
303,3,burak,2,1.5625,0.00,0.00,0.00,1.00,1.50,2.50,4.50,3.50,4.50,4.00,no,no,no,yes,yes,yes,yes,yes,yes,yes
304,4,burak,2,1.5625,0.00,0.00,0.00,1.00,1.50,1.00,4.50,3.50,4.00,4.00,no,no,no,yes,yes,yes,yes,yes,yes,yes
305,5,burak,2,1.5625,0.00,0.00,0.00,1.00,1.00,1.00,3.00,4.00,4.00,4.00,no,no,no,yes,yes,yes,yes,yes,yes,yes
306,6,burak,2,1.5625,0.00,0.00,0.00,0.00,1.00,1.00,3.00,5.00,4.00,2.50,no,no,no,no,yes,yes,yes,yes,yes,yes
307,7,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,1.00,1.50,4.00,4.00,2.50,no,no,no,no,no,yes,yes,yes,yes,yes
308,8,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,1.00,1.50,3.00,3.00,1.50,no,no,no,no,no,yes,yes,yes,yes,yes
309,9,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,1.00,1.50,2.50,3.00,1.50,no,no,no,no,no,yes,yes,yes,yes,yes
310,10,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,2.00,no,no,no,no,no,yes,no,no,yes,yes
311,11,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,no,no,no,no,no,no,no,no,yes,yes
312,12,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,no,no,no,no,no,no,no,no,no,yes
313,13,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
314,14,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
315,15,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
316,16,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
317,17,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
318,18,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
319,19,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
320,20,burak,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
