ID,ID_inline,Plant,Repetition,Concentration,Shoot_length_1,Shoot_length_2,Shoot_length_3,Shoot_length_4,Shoot_length_5,Shoot_length_6,Shoot_length_8,Shoot_length_10,Shoot_length_11,Shoot_length_14,germination_1,germination_2,germination_3,germination_4,germination_5,germination_6,germination_8,germination_10,germination_11,germination_14
292,12,salata,1,1.5625,0.00,0.50,1.50,0.90,1.50,2.00,2.50,3.00,3.00,3.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
293,13,salata,1,1.5625,0.00,0.50,1.50,0.90,1.50,2.00,2.50,3.00,3.00,3.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
294,14,salata,1,1.5625,0.00,0.50,1.50,0.90,1.50,2.00,2.50,3.00,2.50,3.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
295,15,salata,1,1.5625,0.00,0.50,1.50,0.90,1.50,2.00,2.50,2.50,2.50,2.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
296,16,salata,1,1.5625,0.00,0.50,1.50,0.90,1.50,1.50,2.50,2.50,1.50,2.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
297,17,salata,1,1.5625,0.00,0.50,1.50,0.00,1.00,1.50,2.50,1.00,1.50,2.50,no,yes,yes,no,yes,yes,yes,yes,yes,yes
298,18,salata,1,1.5625,0.00,0.50,1.50,0.00,1.00,1.50,2.00,1.00,0.00,2.00,no,yes,yes,no,yes,yes,yes,yes,no,yes
299,19,salata,1,1.5625,0.00,0.00,1.50,0.00,1.00,1.50,0.00,0.00,0.00,1.00,no,no,yes,no,yes,yes,no,no,no,yes
300,20,salata,1,1.5625,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,no,no,no,no,no,yes,no,no,no,no
301,1,salata,2,1.5625,0.00,0.50,1.50,0.80,2.00,2.50,3.50,3.00,3.50,3.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
302,2,salata,2,1.5625,0.00,0.50,1.50,0.80,2.00,2.50,3.50,3.00,3.50,3.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
303,3,salata,2,1.5625,0.00,0.50,1.50,0.80,2.00,2.50,3.50,3.00,3.50,3.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
304,4,salata,2,1.5625,0.00,0.50,1.50,0.80,2.00,2.50,3.50,3.00,3.50,3.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
305,5,salata,2,1.5625,0.00,0.50,1.50,0.80,2.00,2.50,3.50,3.00,3.50,3.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
306,6,salata,2,1.5625,0.00,0.50,1.50,0.80,2.00,2.50,2.50,3.00,3.50,3.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
307,7,salata,2,1.5625,0.00,0.50,1.50,0.80,2.00,2.50,2.50,3.00,3.50,3.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
308,8,salata,2,1.5625,0.00,0.50,1.50,0.80,2.00,2.50,2.50,3.00,3.50,3.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
309,9,salata,2,1.5625,0.00,0.50,1.50,0.80,2.00,2.00,2.50,3.00,3.50,3.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
310,10,salata,2,1.5625,0.00,0.50,1.50,0.80,1.75,2.00,2.50,3.00,3.50,3.50,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
311,11,salata,2,1.5625,0.00,0.50,1.50,0.80,1.75,2.00,2.50,3.00,3.50,3.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
312,12,salata,2,1.5625,0.00,0.50,1.50,0.80,1.75,2.00,2.50,3.00,3.50,3.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
313,13,salata,2,1.5625,0.00,0.50,1.50,0.80,1.50,2.00,2.50,3.00,3.50,3.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
314,14,salata,2,1.5625,0.00,0.50,1.50,0.80,1.50,2.00,2.50,3.00,3.50,3.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
315,15,salata,2,1.5625,0.00,0.50,1.50,0.80,1.50,2.00,2.50,3.00,3.00,3.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
316,16,salata,2,1.5625,0.00,0.50,1.50,0.80,1.50,2.00,2.00,2.00,3.00,3.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
317,17,salata,2,1.5625,0.00,0.50,1.50,0.80,1.50,2.00,2.00,2.00,3.00,3.00,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
318,18,salata,2,1.5625,0.00,0.50,0.00,0.00,0.00,0.00,1.50,2.00,3.00,2.00,no,yes,no,no,no,no,yes,yes,yes,yes
319,19,salata,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
320,20,salata,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
