ID,ID_inline,Plant,Repetition,Concentration,Shoot_length_1,Shoot_length_2,Shoot_length_3,Shoot_length_4,Shoot_length_5,Shoot_length_7,Shoot_length_9,Shoot_length_10,Shoot_length_13,Shoot_length_14,germination_1,germination_2,germination_3,germination_4,germination_5,germination_7,germination_9,germination_10,germination_13,germination_14
182,2,owies,2,12.5,0.00,0.00,0.20,0.25,0.30,0.30,0.40,0.40,0.40,0.40,no,no,yes,yes,yes,yes,yes,yes,yes,yes
183,3,owies,2,12.5,0.00,0.00,0.20,0.25,0.30,0.30,0.40,0.40,0.40,0.40,no,no,yes,yes,yes,yes,yes,yes,yes,yes
184,4,owies,2,12.5,0.00,0.00,0.00,0.25,0.30,0.30,0.40,0.40,0.40,0.40,no,no,no,yes,yes,yes,yes,yes,yes,yes
185,5,owies,2,12.5,0.00,0.00,0.00,0.25,0.00,0.30,0.40,0.40,0.40,0.40,no,no,no,yes,no,yes,yes,yes,yes,yes
186,6,owies,2,12.5,0.00,0.00,0.00,0.25,0.00,0.30,0.00,0.40,0.40,0.40,no,no,no,yes,no,yes,no,yes,yes,yes
187,7,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,no,no,no,no,no,no,no,no,yes,yes
188,8,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,no,no,no,no,no,no,no,no,yes,yes
189,9,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,no,no,no,no,no,no,no,no,yes,yes
190,10,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
191,11,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
192,12,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
193,13,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
194,14,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
195,15,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
196,16,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
197,17,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
198,18,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
199,19,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
200,20,owies,2,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
201,1,owies,1,6.25,0.00,0.00,0.20,0.25,0.30,0.40,2.00,1.50,4.00,6.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
202,2,owies,1,6.25,0.00,0.00,0.20,0.25,0.30,0.40,1.00,1.50,3.50,4.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
203,3,owies,1,6.25,0.00,0.00,0.00,0.25,0.30,0.40,1.00,0.50,2.50,2.50,no,no,no,yes,yes,yes,yes,yes,yes,yes
204,4,owies,1,6.25,0.00,0.00,0.00,0.25,0.30,0.40,0.50,0.50,1.50,2.50,no,no,no,yes,yes,yes,yes,yes,yes,yes
205,5,owies,1,6.25,0.00,0.00,0.00,0.25,0.30,0.40,0.50,0.00,1.50,1.50,no,no,no,yes,yes,yes,yes,no,yes,yes
206,6,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,1.00,no,no,no,no,no,no,yes,no,yes,yes
207,7,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,no,no,no,no,no,no,no,no,yes,yes
208,8,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
209,9,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
210,10,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
211,11,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
212,12,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
213,13,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
214,14,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
215,15,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
216,16,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
217,17,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
218,18,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
219,19,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
220,20,owies,1,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
221,1,owies,2,6.25,0.00,0.00,0.20,0.25,0.30,0.50,1.00,2.00,2.50,3.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
222,2,owies,2,6.25,0.00,0.00,0.20,0.25,0.30,0.50,1.00,1.00,2.50,3.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
223,3,owies,2,6.25,0.00,0.00,0.20,0.25,0.30,0.50,0.50,1.00,1.50,2.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
224,4,owies,2,6.25,0.00,0.00,0.20,0.25,0.30,0.00,0.00,0.50,0.50,1.00,no,no,yes,yes,yes,no,no,yes,yes,yes
225,5,owies,2,6.25,0.00,0.00,0.20,0.25,0.30,0.00,0.00,0.50,0.00,0.50,no,no,yes,yes,yes,no,no,yes,no,yes
226,6,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
227,7,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
228,8,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
229,9,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
230,10,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
231,11,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
232,12,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
233,13,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
234,14,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
235,15,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
236,16,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
237,17,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
238,18,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
239,19,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
240,20,owies,2,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
241,1,owies,1,3.125,0.00,0.00,0.20,0.25,0.50,1.00,2.00,3.00,7.00,9.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
242,2,owies,1,3.125,0.00,0.00,0.00,0.25,0.50,0.50,2.50,3.00,6.00,7.50,no,no,no,yes,yes,yes,yes,yes,yes,yes
243,3,owies,1,3.125,0.00,0.00,0.00,0.25,0.00,0.00,1.50,2.50,4.00,5.50,no,no,no,yes,no,no,yes,yes,yes,yes
244,4,owies,1,3.125,0.00,0.00,0.00,0.25,0.00,0.00,1.00,1.50,2.50,3.50,no,no,no,yes,no,no,yes,yes,yes,yes
245,5,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.50,2.00,2.50,no,no,no,no,no,no,yes,yes,yes,yes
246,6,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.50,2.50,no,no,no,no,no,no,no,yes,yes,yes
247,7,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,2.00,no,no,no,no,no,no,no,no,yes,yes
248,8,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.50,no,no,no,no,no,no,no,no,yes,yes
249,9,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,no,no,no,no,no,no,no,no,no,yes
250,10,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,no,no,no,no,no,no,no,no,no,yes
251,11,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
252,12,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
253,13,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
254,14,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
255,15,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
256,16,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
257,17,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
258,18,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
259,19,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
260,20,owies,1,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
261,1,owies,2,3.125,0.00,0.00,0.20,0.25,1.00,2.00,4.00,6.00,13.00,14.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
262,2,owies,2,3.125,0.00,0.00,0.20,0.25,0.50,2.00,3.50,4.00,12.00,14.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
263,3,owies,2,3.125,0.00,0.00,0.20,0.25,0.50,1.50,3.50,4.00,11.00,12.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
264,4,owies,2,3.125,0.00,0.00,0.20,0.25,0.50,1.50,3.50,4.00,9.00,11.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
265,5,owies,2,3.125,0.00,0.00,0.20,0.25,0.50,1.50,3.50,4.00,8.50,11.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
266,6,owies,2,3.125,0.00,0.00,0.20,0.25,0.50,1.00,2.50,4.00,8.50,10.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
267,7,owies,2,3.125,0.00,0.00,0.20,0.25,0.50,0.50,2.50,4.00,8.50,10.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
268,8,owies,2,3.125,0.00,0.00,0.20,0.25,0.25,0.30,2.50,3.00,3.00,9.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
269,9,owies,2,3.125,0.00,0.00,0.20,0.25,0.25,0.30,2.50,3.00,3.00,3.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
270,10,owies,2,3.125,0.00,0.00,0.20,0.25,0.25,0.30,1.00,1.00,2.50,3.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
271,11,owies,2,3.125,0.00,0.00,0.20,0.25,0.25,0.30,0.50,1.00,2.50,2.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
272,12,owies,2,3.125,0.00,0.00,0.00,0.25,0.25,0.30,0.30,0.50,1.00,2.50,no,no,no,yes,yes,yes,yes,yes,yes,yes
273,13,owies,2,3.125,0.00,0.00,0.00,0.25,0.25,0.30,0.30,0.30,0.50,2.00,no,no,no,yes,yes,yes,yes,yes,yes,yes
274,14,owies,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,no,no,no,no,no,no,no,no,no,yes
275,15,owies,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
276,16,owies,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
277,17,owies,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
278,18,owies,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
279,19,owies,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
280,20,owies,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
281,1,owies,1,1.5625,0.00,0.00,0.20,0.30,1.50,3.00,9.00,10.00,16.00,19.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
282,2,owies,1,1.5625,0.00,0.00,0.20,0.30,1.50,3.00,8.00,10.00,12.00,15.50,no,no,yes,yes,yes,yes,yes,yes,yes,yes
283,3,owies,1,1.5625,0.00,0.00,0.20,0.30,0.00,3.00,8.00,10.00,14.00,18.00,no,no,yes,yes,no,yes,yes,yes,yes,yes
284,4,owies,1,1.5625,0.00,0.00,0.20,0.30,0.00,2.00,8.00,6.00,14.50,16.00,no,no,yes,yes,no,yes,yes,yes,yes,yes
285,5,owies,1,1.5625,0.00,0.00,0.00,0.30,0.00,1.50,6.50,6.00,11.00,15.00,no,no,no,yes,no,yes,yes,yes,yes,yes
286,6,owies,1,1.5625,0.00,0.00,0.00,0.30,0.00,1.50,6.00,7.00,5.00,18.00,no,no,no,yes,no,yes,yes,yes,yes,yes
287,7,owies,1,1.5625,0.00,0.00,0.00,0.30,0.00,1.00,5.00,5.00,9.00,19.00,no,no,no,yes,no,yes,yes,yes,yes,yes
288,8,owies,1,1.5625,0.00,0.00,0.00,0.30,0.00,1.00,4.00,5.00,13.00,11.00,no,no,no,yes,no,yes,yes,yes,yes,yes
289,9,owies,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.50,4.00,2.00,12.00,11.00,no,no,no,no,no,yes,yes,yes,yes,yes
290,10,owies,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.50,2.00,1.00,12.00,10.00,no,no,no,no,no,yes,yes,yes,yes,yes
291,11,owies,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.50,6.00,4.50,no,no,no,no,no,no,yes,yes,yes,yes
292,12,owies,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.50,4.00,no,no,no,no,no,no,yes,no,yes,yes
293,13,owies,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.50,3.00,no,no,no,no,no,no,yes,no,yes,yes
294,14,owies,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.50,0.00,no,no,no,no,no,no,yes,no,yes,no
295,15,owies,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
296,16,owies,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
297,17,owies,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
298,18,owies,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
299,19,owies,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
300,20,owies,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
301,1,owies,2,1.5625,0.00,0.00,0.20,0.30,1.00,4.00,7.50,10.00,17.00,16.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
302,2,owies,2,1.5625,0.00,0.00,0.20,0.30,1.00,3.50,7.50,10.00,17.00,16.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
303,3,owies,2,1.5625,0.00,0.00,0.20,0.30,1.00,3.00,7.00,10.00,17.00,17.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
304,4,owies,2,1.5625,0.00,0.00,0.20,0.30,1.00,3.00,4.00,13.00,13.00,16.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
305,5,owies,2,1.5625,0.00,0.00,0.20,0.30,0.50,3.00,4.00,8.00,18.00,16.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
306,6,owies,2,1.5625,0.00,0.00,0.20,0.30,0.50,2.00,4.00,8.00,3.00,15.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
307,7,owies,2,1.5625,0.00,0.00,0.20,0.30,0.50,2.00,3.00,6.50,12.50,15.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
308,8,owies,2,1.5625,0.00,0.00,0.20,0.30,0.50,2.00,3.00,5.00,2.00,12.00,no,no,yes,yes,yes,yes,yes,yes,yes,yes
309,9,owies,2,1.5625,0.00,0.00,0.00,0.30,0.50,1.50,2.00,5.00,13.40,12.00,no,no,no,yes,yes,yes,yes,yes,yes,yes
310,10,owies,2,1.5625,0.00,0.00,0.00,0.30,0.30,1.00,1.00,2.50,6.00,8.00,no,no,no,yes,yes,yes,yes,yes,yes,yes
311,11,owies,2,1.5625,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.50,6.00,8.00,no,no,no,no,no,yes,yes,yes,yes,yes
312,12,owies,2,1.5625,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.50,9.00,3.00,no,no,no,no,no,yes,no,yes,yes,yes
313,13,owies,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.50,2.50,no,no,no,no,no,no,no,yes,yes,yes
314,14,owies,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,no,no,no,no,no,no,no,no,no,yes
315,15,owies,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
316,16,owies,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
317,17,owies,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
318,18,owies,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
319,19,owies,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
320,20,owies,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
