ID,ID_inline,Plant,Repetition,Concentration,Shoot_length_1,Shoot_length_2,Shoot_length_3,Shoot_length_4,Shoot_length_5,Shoot_length_6,Shoot_length_8,Shoot_length_10,Shoot_length_11,Shoot_length_14,germination_1,germination_2,germination_3,germination_4,germination_5,germination_6,germination_8,germination_10,germination_11,germination_14
1,1,pszenica,1,0,0,0.5,0.7,2.5,3.5,8,11.5,13,15.5,17,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
2,2,pszenica,1,0,0,0.5,0.7,2.5,3.5,7.5,10.5,12.5,15,17,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
3,3,pszenica,1,0,0,0.5,0.7,2.5,3.5,7.5,7,12.5,15,17,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
4,4,pszenica,1,0,0,0.5,0.7,2.5,3.5,7,10,12,15,17,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
5,5,pszenica,1,0,0,0.5,0.7,2.5,3.5,7,8,12,15,17,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
6,6,pszenica,1,0,0,0.5,0.7,1,3.5,7,11,12,15,18,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
7,7,pszenica,1,0,0,0.5,0.7,1,3,6,11,12,15,16,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
8,8,pszenica,1,0,0,0.5,0.7,1,3,6,11,11.5,15,15,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
9,9,pszenica,1,0,0,0.5,0.7,1,3,5,10.5,10,15,14,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
10,10,pszenica,1,0,0,0.5,0.7,1,2,4,10,9,14,12.5,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
11,11,pszenica,1,0,0,0.5,0.7,0.5,1,4,9,9,14,11.5,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
12,12,pszenica,1,0,0,0,0,0.5,1,3,7,7,14,11.5,no,no,no,yes,yes,yes,yes,yes,yes,yes
13,13,pszenica,1,0,0,0,0,0.5,1,2,5,6,14,10,no,no,no,yes,yes,yes,yes,yes,yes,yes
14,14,pszenica,1,0,0,0,0,0.5,0.5,1,3,3,14,10,no,no,no,yes,yes,yes,yes,yes,yes,yes
15,15,pszenica,1,0,0,0,0,0.5,0,1,3,3,14,9.5,no,no,no,yes,no,yes,yes,yes,yes,yes
16,16,pszenica,1,0,0,0,0,0,0,0,3,3,14,9.5,no,no,no,no,no,no,yes,yes,yes,yes
17,17,pszenica,1,0,0,0,0,0,0,0,4,3,14,6,no,no,no,no,no,no,yes,yes,yes,yes
18,18,pszenica,1,0,0,0,0,0,0,0,1.5,2,14,6,no,no,no,no,no,no,yes,yes,yes,yes
19,19,pszenica,1,0,0,0,0,0,0,0,1,2,14,6,no,no,no,no,no,no,yes,yes,yes,yes
20,20,pszenica,1,0,0,0,0,0,0,0,1,0,0,4,no,no,no,no,no,no,yes,no,no,yes
21,1,pszenica,2,0,0,1,1,2.5,5,8,11,13,17.5,17,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
22,2,pszenica,2,0,0,1,1,2.5,5,8,10.5,13,17,17,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
23,3,pszenica,2,0,0,0.5,1,2.5,5,7.5,10.5,12.5,15.5,16,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
24,4,pszenica,2,0,0,0.5,1,2.5,5,7.5,10.5,12.5,15.5,16,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
25,5,pszenica,2,0,0,0.5,1,2.5,4.5,7.5,10.5,12.5,15.5,16,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
26,6,pszenica,2,0,0,0.5,1,2.5,4.5,7.5,10.5,12.5,15.5,16,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
27,7,pszenica,2,0,0,0.5,1,2.5,4.5,7.5,10.5,12.5,15.5,16,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
28,8,pszenica,2,0,0,0.5,1,2.5,4.5,7.5,10.5,12.5,14,16,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
29,9,pszenica,2,0,0,0.5,1,2.5,4.5,7.5,10.5,12.5,13,15.5,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
30,10,pszenica,2,0,0,0.5,1,2.5,4.5,7.5,10.5,12.5,11.5,15.5,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
31,11,pszenica,2,0,0,0.5,1,2.5,4.5,7,10.5,12.5,10.5,14.5,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
32,12,pszenica,2,0,0,0.5,1,2.5,4.5,7,10,12.5,10.5,14.5,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
33,13,pszenica,2,0,0,0.5,1,4.5,4,7,10,12.5,10,14.5,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
34,14,pszenica,2,0,0,0.5,1,4.5,4,7,10,12.5,8.5,14.5,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
35,15,pszenica,2,0,0,0.5,1,1,4,7,10,12,8.5,15,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
36,16,pszenica,2,0,0,0.5,1,1,4,7,10,12,8.5,15,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
37,17,pszenica,2,0,0,0,1,1,4,7,10,12,5,14,no,no,yes,yes,yes,yes,yes,yes,yes,yes
38,18,pszenica,2,0,0,0,0,1,3.5,7,10,12,4.5,14,no,no,no,yes,yes,yes,yes,yes,yes,yes
39,19,pszenica,2,0,0,0,0,0,3.5,0,10,10.5,4.5,0,no,no,no,no,yes,no,yes,yes,yes,no
40,20,pszenica,2,0,0,0,0,0,0,0,0,0,2.5,0,no,no,no,no,no,no,no,no,yes,no
41,1,pszenica,1,100,0,0,0,0,0.5,0.2,0.3,0.5,0.5,1,no,no,no,no,yes,yes,yes,yes,yes,yes
42,2,pszenica,1,100,0,0,0,0,0.5,0.2,0.3,0,0.5,0.5,no,no,no,no,yes,yes,yes,no,yes,yes
43,3,pszenica,1,100,0,0,0,0,0,0,0.3,0,0.5,0,no,no,no,no,no,no,yes,no,yes,no
44,4,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
45,5,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
46,6,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
47,7,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
48,8,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
49,9,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
50,10,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
51,11,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
52,12,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
53,13,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
54,14,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
55,15,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
56,16,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
57,17,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
58,18,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
59,19,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
60,20,pszenica,1,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
61,1,pszenica,2,100,0,0,0,0,0,0.2,0.4,0.5,0.5,0.5,no,no,no,no,no,yes,yes,yes,yes,yes
62,2,pszenica,2,100,0,0,0,0,0,0.2,0.4,0.5,0.5,0.5,no,no,no,no,no,yes,yes,yes,yes,yes
63,3,pszenica,2,100,0,0,0,0,0,0.2,0.4,0.5,0.5,0.5,no,no,no,no,no,yes,yes,yes,yes,yes
64,4,pszenica,2,100,0,0,0,0,0,0.2,0.4,0.5,0.5,0.5,no,no,no,no,no,yes,yes,yes,yes,yes
65,5,pszenica,2,100,0,0,0,0,0,0.2,0.4,0.5,0.5,0.5,no,no,no,no,no,yes,yes,yes,yes,yes
66,6,pszenica,2,100,0,0,0,0,0,0,0.4,0.5,0.5,0.5,no,no,no,no,no,no,yes,yes,yes,yes
67,7,pszenica,2,100,0,0,0,0,0,0,0,0,0.5,0.5,no,no,no,no,no,no,no,no,yes,yes
68,8,pszenica,2,100,0,0,0,0,0,0,0,0,0.5,0.5,no,no,no,no,no,no,no,no,yes,yes
69,9,pszenica,2,100,0,0,0,0,0,0,0,0,0.5,0.5,no,no,no,no,no,no,no,no,yes,yes
70,10,pszenica,2,100,0,0,0,0,0,0,0,0,0.5,0.5,no,no,no,no,no,no,no,no,yes,yes
71,11,pszenica,2,100,0,0,0,0,0,0,0,0,0,0.5,no,no,no,no,no,no,no,no,no,yes
72,12,pszenica,2,100,0,0,0,0,0,0,0,0,0,0.5,no,no,no,no,no,no,no,no,no,yes
73,13,pszenica,2,100,0,0,0,0,0,0,0,0,0,0.5,no,no,no,no,no,no,no,no,no,yes
74,14,pszenica,2,100,0,0,0,0,0,0,0,0,0,0.5,no,no,no,no,no,no,no,no,no,yes
75,15,pszenica,2,100,0,0,0,0,0,0,0,0,0,0.5,no,no,no,no,no,no,no,no,no,yes
76,16,pszenica,2,100,0,0,0,0,0,0,0,0,0,0.5,no,no,no,no,no,no,no,no,no,yes
77,17,pszenica,2,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
78,18,pszenica,2,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
79,19,pszenica,2,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
80,20,pszenica,2,100,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
81,1,pszenica,1,50,0,0,0,0.4,0.5,0.5,0.7,1,1,1,no,no,no,yes,yes,yes,yes,yes,yes,yes
82,2,pszenica,1,50,0,0,0,0.4,0.5,0.5,0.7,0.5,1,1,no,no,no,yes,yes,yes,yes,yes,yes,yes
83,3,pszenica,1,50,0,0,0,0.4,0.5,0.25,0.4,0.5,0.5,1,no,no,no,yes,yes,yes,yes,yes,yes,yes
84,4,pszenica,1,50,0,0,0,0.4,0.5,0.25,0.4,0.5,0.5,1,no,no,no,yes,yes,yes,yes,yes,yes,yes
85,5,pszenica,1,50,0,0,0,0,0.5,0.25,0.4,0.5,0.5,1,no,no,no,no,yes,yes,yes,yes,yes,yes
86,6,pszenica,1,50,0,0,0,0,0.5,0.25,0.4,0.5,0.5,1,no,no,no,no,yes,yes,yes,yes,yes,yes
87,7,pszenica,1,50,0,0,0,0,0.5,0.25,0.4,0.5,0.5,1,no,no,no,no,yes,yes,yes,yes,yes,yes
88,8,pszenica,1,50,0,0,0,0,0,0.25,0.4,0.5,0.5,1,no,no,no,no,no,yes,yes,yes,yes,yes
89,9,pszenica,1,50,0,0,0,0,0,0.25,0.4,0.5,0.5,0.5,no,no,no,no,no,yes,yes,yes,yes,yes
90,10,pszenica,1,50,0,0,0,0,0,0,0.4,0.5,0.5,0.5,no,no,no,no,no,no,yes,yes,yes,yes
91,11,pszenica,1,50,0,0,0,0,0,0,0.4,0.5,0.5,0.5,no,no,no,no,no,no,yes,yes,yes,yes
92,12,pszenica,1,50,0,0,0,0,0,0,0.4,0.5,0.5,0.5,no,no,no,no,no,no,yes,yes,yes,yes
93,13,pszenica,1,50,0,0,0,0,0,0,0.4,0.5,0.5,0.5,no,no,no,no,no,no,yes,yes,yes,yes
94,14,pszenica,1,50,0,0,0,0,0,0,0.4,0.5,0.5,0.5,no,no,no,no,no,no,yes,yes,yes,yes
95,15,pszenica,1,50,0,0,0,0,0,0,0.4,0.5,0.5,0.5,no,no,no,no,no,no,yes,yes,yes,yes
96,16,pszenica,1,50,0,0,0,0,0,0,0.4,0.5,0.5,0.5,no,no,no,no,no,no,yes,yes,yes,yes
97,17,pszenica,1,50,0,0,0,0,0,0,0,0,0.5,0.5,no,no,no,no,no,no,no,no,yes,yes
98,18,pszenica,1,50,0,0,0,0,0,0,0,0,0.5,0.5,no,no,no,no,no,no,no,no,yes,yes
99,19,pszenica,1,50,0,0,0,0,0,0,0,0,0.5,0.5,no,no,no,no,no,no,no,no,yes,yes
100,20,pszenica,1,50,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no
101,1,pszenica,2,50,0,0,0,0.2,0.3,0.4,0.7,1,1,1.5,no,no,no,yes,yes,yes,yes,yes,yes,yes
102,2,pszenica,2,50,0,0,0,0.2,0.3,0.4,0.7,0.5,1,1.5,no,no,no,yes,yes,yes,yes,yes,yes,yes
103,3,pszenica,2,50,0,0,0,0.2,0.3,0.4,0.4,0.5,1,1.5,no,no,no,yes,yes,yes,yes,yes,yes,yes
104,4,pszenica,2,50,0,0,0,0.2,0.3,0.4,0.4,0.5,1,1,no,no,no,yes,yes,yes,yes,yes,yes,yes
105,5,pszenica,2,50,0,0,0,0.2,0.3,0.4,0.4,0.5,1,1,no,no,no,yes,yes,yes,yes,yes,yes,yes
106,6,pszenica,2,50,0,0,0,0.2,0.3,0.4,0.4,0.5,1,1,no,no,no,yes,yes,yes,yes,yes,yes,yes
107,7,pszenica,2,50,0,0,0,0.2,0.3,0.4,0.4,0.5,0.5,1,no,no,no,yes,yes,yes,yes,yes,yes,yes
108,8,pszenica,2,50,0,0,0,0.2,0.3,0.4,0.4,0.5,0.5,0.5,no,no,no,yes,yes,yes,yes,yes,yes,yes
109,9,pszenica,2,50,0,0,0,0.2,0.3,0,0.4,0.5,0.5,0.5,no,no,no,yes,yes,no,yes,yes,yes,yes
110,10,pszenica,2,50,0,0,0,0.2,0.3,0,0.4,0.5,0.5,0.5,no,no,no,yes,yes,no,yes,yes,yes,yes
