ID,ID_inline,Plant,Repetition,Concentration,Shoot_length_1,Shoot_length_2,Shoot_length_3,Shoot_length_4,Shoot_length_5,Shoot_length_6,Shoot_length_8,Shoot_length_10,Shoot_length_11,Shoot_length_14,germination_1,germination_2,germination_3,germination_4,germination_5,germination_6,germination_8,germination_10,germination_11,germination_14
270,10,sosna,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.50,0.50,1.00,no,no,no,no,no,no,yes,yes,yes,yes
271,11,sosna,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,no,no,no,no,no,no,no,yes,no,yes
272,12,sosna,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,no,no,no,no,no,no,no,no,no,yes
273,13,sosna,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
274,14,sosna,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
275,15,sosna,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
276,16,sosna,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
277,17,sosna,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
278,18,sosna,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
279,19,sosna,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
280,20,sosna,2,3.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
281,1,sosna,1,1.5625,0.00,0.00,0.00,0.10,0.50,1.00,2.00,4.00,5.00,6.00,no,no,no,yes,yes,yes,yes,yes,yes,yes
282,2,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.50,1.00,2.00,3.00,4.50,6.00,no,no,no,no,yes,yes,yes,yes,yes,yes
283,3,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.50,1.00,2.00,3.00,4.50,5.50,no,no,no,no,yes,yes,yes,yes,yes,yes
284,4,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.20,0.50,1.50,1.50,2.50,4.00,no,no,no,no,yes,yes,yes,yes,yes,yes
285,5,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.50,1.50,1.50,2.50,4.00,no,no,no,no,no,yes,yes,yes,yes,yes
286,6,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.20,0.70,1.50,1.50,4.00,no,no,no,no,no,yes,yes,yes,yes,yes
287,7,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.70,1.50,1.50,3.50,no,no,no,no,no,no,yes,yes,yes,yes
288,8,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.70,1.50,1.50,2.50,no,no,no,no,no,no,yes,yes,yes,yes
289,9,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.70,1.00,1.50,2.50,no,no,no,no,no,no,yes,yes,yes,yes
290,10,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.70,1.00,1.50,2.00,no,no,no,no,no,no,yes,yes,yes,yes
291,11,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.50,1.50,2.00,no,no,no,no,no,no,yes,yes,yes,yes
292,12,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,1.00,no,no,no,no,no,no,no,yes,yes,yes
293,13,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
294,14,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
295,15,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
296,16,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
297,17,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
298,18,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
299,19,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
300,20,sosna,1,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
301,1,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.50,1.50,2.30,3.50,4.00,6.00,no,no,no,no,yes,yes,yes,yes,yes,yes
302,2,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.50,1.50,2.30,3.50,4.00,6.00,no,no,no,no,yes,yes,yes,yes,yes,yes
303,3,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.50,1.00,2.30,3.50,4.00,6.00,no,no,no,no,yes,yes,yes,yes,yes,yes
304,4,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.50,1.00,2.30,2.00,3.50,6.00,no,no,no,no,yes,yes,yes,yes,yes,yes
305,5,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.50,1.00,2.30,2.00,2.00,5.00,no,no,no,no,yes,yes,yes,yes,yes,yes
306,6,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.50,1.00,1.00,2.00,2.00,5.00,no,no,no,no,yes,yes,yes,yes,yes,yes
307,7,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.50,1.00,2.00,2.00,4.50,no,no,no,no,no,yes,yes,yes,yes,yes
308,8,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.50,1.00,1.50,2.00,4.50,no,no,no,no,no,yes,yes,yes,yes,yes
309,9,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.50,2.00,3.50,no,no,no,no,no,no,yes,yes,yes,yes
310,10,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.50,1.00,3.60,no,no,no,no,no,no,yes,yes,yes,yes
311,11,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,0.00,2.50,no,no,no,no,no,no,yes,yes,no,yes
312,12,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
313,13,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
314,14,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
315,15,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
316,16,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
317,17,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
318,18,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
319,19,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
320,20,sosna,2,1.5625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,no,no,no,no,no,no,no,no,no,no
